estimated_active,bin_size,estimated_active_true
60110.1974,2004,120460835.6
59923.12602,2004,120085944.6
59875.45391,2004,119990409.6
59436.56703,2004,119110880.3
60229.20532,2004,120699327.5
60048.0774,2004,120336347.1
60680.48676,2004,121603695.5
59665.83963,2004,119570342.6
59331.67193,2004,118900670.5
59994.30837,2004,120228594
