estimated_active,bin_size
119839202.59711033,2004.0
120362904.0323748,2004.0
119402741.12291121,2004.0
119990617.96470213,2004.0
116206335.88123445,2004.0
121156905.75322317,2004.0
121427857.14785716,2004.0
119760207.33056267,2004.0
121050682.96045516,2004.0
120783562.89987746,2004.0
